,Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
10412,77,8871,71,1,1,0,36,0,5,0,71,1
10413,109,8873,38,0,0,0,38,0,0,0,29,0
10414,22,8954,20,0,0,0,20,0,0,0,18,0
10415,22,8954,20,0,0,0,20,0,0,0,18,0
10416,67,3756,63,1,1,0,63,1,0,0,57,1
10417,58,3767,55,1,1,0,48,0,0,0,55,1
10418,166,3999,52,1,1,0,32,0,4,0,52,1
10419,58,4056,53,1,1,0,47,0,0,0,53,1
10420,58,4230,48,0,1,0,37,0,1,0,48,0
10421,33,4246,123,2,1,0,29,0,0,0,123,2
10422,33,3066,81,1,2,0,42,0,3,0,81,1
10423,156,3077,48,0,1,0,27,0,0,0,48,0
10424,58,3095,52,1,1,0,42,0,0,0,52,1
10425,166,3127,60,1,1,0,44,0,1,0,60,1
10426,166,3127,60,1,1,0,44,0,1,0,60,1
10427,166,3127,60,1,1,0,44,0,1,0,60,1
10428,166,3127,60,1,1,0,44,0,1,0,60,1
10429,15,3134,44,0,1,0,38,0,1,0,44,0
10430,52,3143,61,1,1,0,23,0,0,0,61,1
10431,166,3174,43,0,1,0,43,0,2,0,28,0
10432,15,3270,57,1,1,0,42,0,1,0,57,1
10433,129,3301,58,1,1,0,46,0,0,0,58,1
10434,54,3356,57,1,1,0,57,1,1,0,38,0
10435,166,3486,42,0,1,0,42,0,3,0,27,0
10436,58,3502,68,1,1,0,67,1,0,0,68,1
10437,166,3612,50,0,1,0,27,0,7,0,50,0
10438,69,7210,144,2,4,0,36,0,8,0,144,2
10439,124,7256,40,0,0,0,40,0,1,0,20,0
10440,106,7352,71,1,2,0,7,0,3,0,71,1
10441,70,997,67,1,2,0,5,0,2,0,67,1
10442,169,1042,32,0,1,0,21,0,0,0,32,0
10443,166,1218,46,0,1,0,38,0,1,0,46,0
10444,15,1308,49,0,1,0,37,0,2,0,49,0
10445,166,1392,48,0,1,0,29,0,0,0,48,0
10446,21,1517,31,0,0,0,31,0,0,0,24,0
10447,166,1535,48,0,1,0,35,0,1,0,48,0
10448,75,1575,61,1,1,0,42,0,0,0,61,1
10449,57,1625,65,1,1,0,32,0,0,0,65,1
10450,166,1651,45,0,1,0,45,0,1,0,43,0
10452,166,1784,54,1,1,0,38,0,2,0,54,1
10453,29,1791,60,1,1,0,26,0,1,0,60,1
10454,166,1811,30,0,1,0,30,0,1,0,22,0
10455,166,1811,30,0,1,0,30,0,1,0,22,0
10456,166,1811,30,0,1,0,30,0,1,0,22,0
10457,166,1811,30,0,1,0,30,0,1,0,22,0
10458,152,1832,56,1,1,0,48,0,0,0,56,1
10459,43,1880,80,1,2,0,10,0,0,0,80,1
10460,75,1933,83,1,1,0,49,0,0,0,83,1
10461,58,1950,45,0,1,0,45,0,0,0,24,0
10462,54,1984,55,1,1,0,37,0,1,0,55,1
10463,75,1997,64,1,1,0,64,1,0,0,51,1
10464,54,2126,61,1,1,0,61,1,1,0,42,0
10465,164,2186,38,0,1,0,38,0,0,0,35,0
10466,164,2186,38,0,1,0,38,0,0,0,35,0
10468,75,2231,89,1,1,0,64,1,0,0,89,1
10469,75,2253,79,1,1,0,55,1,0,0,79,1
10470,75,2297,51,1,1,0,51,1,0,0,42,0
10471,22,2316,22,0,0,0,22,0,0,0,21,0
10472,4,2317,53,1,1,0,20,0,0,0,53,1
10473,75,2380,51,1,1,0,49,0,0,0,51,1
10474,69,2428,68,1,1,0,20,0,4,0,68,1
10475,33,2629,168,3,8,0,22,0,31,0,168,3
10476,44,2,46,0,1,0,46,0,0,0,12,0
10478,166,74,47,0,1,0,40,0,2,0,47,0
10479,100,130,55,1,1,0,21,0,2,0,55,1
10480,69,138,155,3,2,0,33,0,6,0,155,3
10481,67,203,66,1,1,0,66,1,0,0,58,1
10482,130,221,30,0,1,0,23,0,0,0,30,0
10483,130,230,45,0,1,0,45,0,0,0,19,0
10484,34,247,83,1,1,0,27,0,0,0,83,1
10485,34,247,83,1,1,0,27,0,0,0,83,1
10486,130,275,61,1,1,0,43,0,1,0,61,1
10487,166,310,97,1,1,0,97,1,1,0,20,0
10488,109,392,38,0,0,0,38,0,0,0,30,0
10489,109,392,38,0,0,0,38,0,0,0,30,0
10490,34,413,63,1,2,0,20,0,1,0,63,1
10491,77,640,52,1,0,0,28,0,6,0,52,1
10492,77,640,52,1,0,0,28,0,6,0,52,1
10493,77,640,52,1,0,0,28,0,6,0,52,1
10494,54,740,60,1,1,0,40,0,0,0,60,1
10495,34,773,57,1,1,0,19,0,0,0,57,1
10496,46,785,8,0,0,0,7,0,0,0,8,0
10497,164,2712,35,0,1,0,29,0,1,0,35,0
10498,166,2713,121,2,0,0,29,0,0,0,121,2
10499,75,2841,86,1,1,0,67,1,0,0,86,1
10500,122,2903,37,0,1,0,22,0,1,0,37,0
10501,77,3040,56,1,1,0,20,0,7,0,56,1
10502,130,10618,40,0,1,0,40,0,0,0,12,0
10503,77,10649,46,0,1,0,46,0,3,0,34,0
10504,77,10676,83,1,2,0,21,0,20,0,83,1
10505,77,10676,83,1,2,0,21,0,20,0,83,1
10506,77,10676,83,1,2,0,21,0,20,0,83,1
10507,151,10685,34,0,1,0,34,0,0,0,14,0
10508,144,10194,192,3,7,0,15,0,17,0,192,3
10509,123,10260,35,0,1,0,35,0,0,0,24,0
10510,22,10395,31,0,1,0,17,0,1,0,31,0
10511,166,10428,51,1,1,0,51,1,1,0,45,0
10512,166,10428,51,1,1,0,51,1,1,0,45,0
10513,166,10484,72,1,1,0,44,0,0,0,72,1
10514,166,10484,72,1,1,0,44,0,0,0,72,1
10515,69,10495,49,0,1,0,21,0,3,0,49,0
10516,166,9716,134,2,4,0,16,0,22,0,134,2
10517,130,9789,42,0,1,0,21,0,6,0,42,0
10518,75,9815,83,1,1,0,83,1,0,0,39,0
10519,166,9911,48,0,1,0,41,0,2,0,48,0
10520,152,9934,59,1,1,0,51,1,0,0,59,1
10521,69,10049,115,2,3,0,47,0,2,0,115,2
10522,69,10165,136,2,2,0,25,0,4,0,136,2
10523,69,10165,136,2,2,0,25,0,4,0,136,2
10524,130,9043,40,0,1,0,39,0,0,0,40,0
10525,123,9117,64,1,1,0,45,0,1,0,64,1
10526,69,9281,167,3,3,0,103,2,2,0,167,3
10527,69,9301,94,1,2,0,21,0,5,0,94,1
10529,22,9330,20,0,0,0,20,0,0,0,18,0
10530,69,9522,153,3,4,0,42,0,5,0,153,3
10531,9,9529,70,1,1,0,67,1,0,0,70,1
10532,100,9574,57,1,1,0,24,0,0,0,57,1
10533,58,9163,41,0,0,0,41,0,0,0,26,0
10534,58,939,68,1,1,0,36,0,5,0,68,1
10535,30,944,79,1,2,0,16,0,0,0,79,1
10536,22,1155,24,0,0,0,18,0,0,0,24,0
10537,173,1420,93,1,5,0,14,0,3,0,93,1
10538,43,1421,70,1,2,0,15,0,0,0,70,1
10539,166,1597,75,1,2,0,16,0,18,0,75,1
10540,130,1634,30,0,1,0,30,0,0,0,16,0
10541,109,1646,44,0,1,0,33,0,4,0,44,0
10542,54,1493,34,0,1,0,29,0,3,0,34,0
10543,75,15,69,1,1,0,41,0,2,0,69,1
10544,100,17,53,1,1,0,28,0,3,0,53,1
10545,100,17,53,1,1,0,28,0,3,0,53,1
10546,159,88,39,0,1,0,33,0,0,0,39,0
10547,159,136,48,0,1,0,39,0,0,0,48,0
10548,29,383,66,1,1,0,19,0,0,0,66,1
10549,169,396,132,2,1,0,20,0,1,0,132,2
10550,32,430,28,0,1,0,18,0,3,0,28,0
10551,77,450,66,1,1,0,49,0,1,0,66,1
10552,75,550,59,1,1,0,23,0,4,0,59,1
10553,22,581,40,0,1,0,2,0,2,0,40,0
10554,166,602,54,1,2,0,27,0,10,0,54,1
10555,166,602,54,1,2,0,27,0,10,0,54,1
10556,166,602,54,1,2,0,27,0,10,0,54,1
10557,15,678,57,1,1,0,37,0,4,0,57,1
10558,54,725,44,0,1,0,32,0,2,0,44,0
10559,166,1818,50,0,2,0,32,0,8,0,50,0
10560,166,1846,62,1,2,0,12,0,20,0,62,1
10561,146,1897,49,0,1,0,23,0,1,0,49,0
10562,146,1897,49,0,1,0,23,0,1,0,49,0
10563,146,1897,49,0,1,0,23,0,1,0,49,0
10564,146,1897,49,0,1,0,23,0,1,0,49,0
10565,146,1897,49,0,1,0,23,0,1,0,49,0
10566,146,1897,49,0,1,0,23,0,1,0,49,0
10567,166,1980,54,1,1,0,31,0,2,0,54,1
10568,129,2009,64,1,1,0,43,0,1,0,64,1
10569,146,2011,58,1,1,0,17,0,3,0,58,1
10570,122,2036,32,0,0,0,25,0,0,0,32,0
10571,127,2066,41,0,1,0,41,0,0,0,29,0
10572,75,2259,45,0,1,0,40,0,2,0,45,0
10573,75,2282,83,1,1,0,46,0,0,0,83,1
10574,4,2298,27,0,1,0,23,0,0,0,27,0
10575,166,2342,50,0,1,0,16,0,3,0,50,0
10576,166,2427,66,1,2,0,23,0,13,0,66,1
10577,34,2436,29,0,1,0,10,0,1,0,29,0
10578,34,2436,29,0,1,0,10,0,1,0,29,0
10579,162,2440,41,0,1,0,41,0,0,0,6,0
10580,166,2510,59,1,2,0,22,0,12,0,59,1
10581,166,2510,59,1,2,0,22,0,12,0,59,1
10582,166,2510,59,1,2,0,22,0,12,0,59,1
10583,121,2559,36,0,1,0,22,0,0,0,36,0
10584,70,2645,207,4,5,0,207,4,4,0,166,3
10585,22,2147,31,0,1,0,16,0,0,0,31,0
10586,146,2185,26,0,1,0,24,0,1,0,26,0
10587,166,2223,34,0,1,0,20,0,5,0,34,0
10588,33,2424,164,3,5,0,164,3,9,0,158,3
10589,173,2567,50,0,2,0,16,0,1,0,50,0
10590,70,394,45,0,1,0,15,0,0,0,45,0
10591,166,459,51,1,1,0,40,0,3,0,51,1
10592,22,516,32,0,0,0,21,0,0,0,32,0
10593,166,547,114,2,4,0,8,0,34,0,114,2
10594,166,547,114,2,4,0,8,0,34,0,114,2
10595,166,13361,50,0,1,0,46,0,2,0,50,0
10596,166,13387,49,0,1,0,44,0,1,0,49,0
10597,166,13387,49,0,1,0,44,0,1,0,49,0
10598,164,13572,43,0,1,0,35,0,1,0,43,0
10599,84,13602,36,0,2,0,8,0,1,0,36,0
10600,33,13617,156,3,4,0,16,0,18,0,156,3
10601,166,13643,31,0,1,0,31,0,1,0,27,0
10602,122,900,83,1,1,0,14,0,0,0,83,1
10603,155,970,59,1,1,0,20,0,1,0,59,1
10604,33,994,51,1,1,0,38,0,0,0,51,1
10605,33,994,51,1,1,0,38,0,0,0,51,1
10606,67,1015,65,1,1,0,31,0,2,0,65,1
10607,69,1026,183,3,1,0,48,0,0,0,183,3
10608,69,1026,183,3,1,0,48,0,0,0,183,3
10609,69,1026,183,3,1,0,48,0,0,0,183,3
10610,69,1027,162,3,4,0,162,3,1,0,154,3
10611,164,1037,56,1,1,0,12,0,10,0,56,1
10612,29,1058,38,0,1,0,25,0,3,0,38,0
10613,29,13506,54,1,1,0,23,0,0,0,54,1
10614,152,13570,44,0,1,0,42,0,0,0,44,0
10615,58,734,37,0,1,0,34,0,2,0,37,0
10616,75,749,48,0,1,0,46,0,2,0,48,0
10617,151,754,50,0,1,0,32,0,1,0,50,0
10618,100,769,65,1,2,0,11,0,6,0,65,1
10619,54,881,72,1,2,0,20,0,6,0,72,1
10620,75,1804,74,1,2,0,29,0,8,0,74,1
10621,43,1879,372,5,35,0,37,0,13,0,372,5
10622,146,2026,63,1,1,0,42,0,3,0,63,1
10623,100,2047,61,1,1,0,25,0,1,0,61,1
10624,22,2089,25,0,0,0,16,0,1,0,25,0
10625,22,2089,25,0,0,0,16,0,1,0,25,0
10627,146,2724,38,0,1,0,35,0,2,0,38,0
10628,166,2729,59,1,1,0,28,0,6,0,59,1
10629,8,2739,27,0,0,0,27,0,0,0,17,0
10630,19,2905,16,0,1,0,9,0,0,0,16,0
10631,54,2802,51,1,1,0,43,0,1,0,51,1
10632,166,2962,65,1,2,0,18,0,11,0,65,1
10633,48,3014,118,2,3,0,7,0,13,0,118,2
10634,166,9929,49,0,1,0,33,0,7,0,49,0
10635,34,10015,26,0,1,0,3,0,1,0,26,0
10636,34,10015,26,0,1,0,3,0,1,0,26,0
10637,34,10015,26,0,1,0,3,0,1,0,26,0
10638,69,10028,42,0,1,0,26,0,0,0,42,0
10639,58,9765,68,1,1,0,39,0,3,0,68,1
10640,27,5742,44,0,1,0,21,0,0,0,44,0
10641,77,5774,42,0,1,0,42,0,1,0,36,0
10642,128,5886,58,1,1,0,44,0,0,0,58,1
10643,96,5897,113,2,1,0,28,0,1,0,113,2
10644,96,5897,113,2,1,0,28,0,1,0,113,2
10645,123,4343,33,0,1,0,33,0,0,0,31,0
10646,69,4395,188,3,1,0,46,0,0,0,188,3
10647,166,4469,48,0,1,0,19,0,7,0,48,0
10648,123,4510,34,0,1,0,34,0,1,0,29,0
10649,34,4540,73,1,2,0,10,0,4,0,73,1
10651,58,4060,33,0,1,0,32,0,3,0,33,0
10652,58,4060,33,0,1,0,32,0,3,0,33,0
10653,54,4076,48,0,1,0,37,0,0,0,48,0
10654,69,4186,325,5,2,0,160,3,2,0,325,5
10655,166,4191,62,1,2,0,31,0,5,0,62,1
10656,69,5518,142,2,1,0,27,0,0,0,142,2
10657,15,5589,37,0,1,0,30,0,3,0,37,0
10658,53,5590,37,0,1,0,37,0,0,0,26,0
10659,59,5648,84,1,1,0,18,0,1,0,84,1
10660,58,4936,34,0,1,0,34,0,1,0,27,0
10661,77,4981,44,0,1,0,44,0,0,0,34,0
10662,164,4996,29,0,0,0,27,0,2,0,29,0
10663,166,5078,49,0,1,0,19,0,8,0,49,0
10664,58,5189,34,0,1,0,34,0,2,0,31,0
10665,8,3207,32,0,0,0,27,0,0,0,32,0
10666,61,3305,27,0,1,0,11,0,0,0,27,0
10667,61,3305,27,0,1,0,11,0,0,0,27,0
10668,61,3305,27,0,1,0,11,0,0,0,27,0
10669,61,3305,27,0,1,0,11,0,0,0,27,0
10670,61,3305,27,0,1,0,11,0,0,0,27,0
10671,61,3305,27,0,1,0,11,0,0,0,27,0
10672,69,4759,500,5,1,0,55,1,1,0,500,5
10673,69,4759,500,5,1,0,55,1,1,0,500,5
10674,168,4813,147,2,1,0,41,0,0,0,147,2
10675,54,4849,38,0,1,0,23,0,3,0,38,0
10676,33,4860,188,3,3,0,188,3,4,0,141,2
10677,77,7933,35,0,1,0,35,0,0,0,22,0
10678,22,7950,38,0,1,0,3,0,0,0,38,0
10679,100,6468,35,0,1,0,14,0,1,0,35,0
10680,100,6468,35,0,1,0,14,0,1,0,35,0
10681,100,6468,35,0,1,0,14,0,1,0,35,0
10682,100,6468,35,0,1,0,14,0,1,0,35,0
10683,48,6481,71,1,2,0,19,0,5,0,71,1
10684,48,6481,71,1,2,0,19,0,5,0,71,1
10685,48,6481,71,1,2,0,19,0,5,0,71,1
10686,48,6481,71,1,2,0,19,0,5,0,71,1
10687,48,6481,71,1,2,0,19,0,5,0,71,1
10688,48,6481,71,1,2,0,19,0,5,0,71,1
10689,22,5365,35,0,1,0,7,0,2,0,35,0
10690,22,5370,21,0,0,0,7,0,1,0,21,0
10691,22,5396,38,0,1,0,12,0,2,0,38,0
10692,75,3669,46,0,1,0,43,0,0,0,46,0
10693,151,3729,38,0,0,0,38,0,0,0,32,0
10694,151,3790,35,0,0,0,35,0,0,0,26,0
10695,166,3832,34,0,1,0,30,0,5,0,34,0
10696,166,3950,51,1,1,0,26,0,8,0,51,1
10697,164,3965,66,1,0,0,33,0,0,0,66,1
10698,166,3974,62,1,1,0,15,0,9,0,62,1
10699,54,3365,39,0,1,0,18,0,3,0,39,0
10700,58,3375,35,0,1,0,35,0,1,0,27,0
10701,100,3450,45,0,1,0,21,0,3,0,45,0
10702,166,3451,69,1,2,0,22,0,10,0,69,1
10703,166,3473,81,1,2,0,41,0,11,0,81,1
10704,130,3601,43,0,1,0,29,0,4,0,43,0
10705,166,3608,59,1,1,0,43,0,2,0,59,1
10706,166,3607,61,1,1,0,43,0,6,0,61,1
10707,166,9035,91,1,2,0,7,0,16,0,91,1
10708,166,9062,49,0,1,0,12,0,7,0,49,0
10709,159,9082,32,0,1,0,32,0,0,0,24,0
10710,130,9139,31,0,0,0,31,0,0,0,20,0
10711,162,9145,64,1,1,0,32,0,0,0,64,1
10712,75,9161,46,0,1,0,46,0,2,0,18,0
10713,166,9162,69,1,1,0,32,0,5,0,69,1
10714,166,9162,69,1,1,0,32,0,5,0,69,1
10715,166,9162,69,1,1,0,32,0,5,0,69,1
10716,166,9203,72,1,2,0,24,0,13,0,72,1
10717,67,9265,51,1,1,0,28,0,2,0,51,1
10718,32,9337,14,0,0,0,14,0,1,0,14,0
10719,155,9434,63,1,1,0,26,0,1,0,63,1
10721,15,6971,39,0,1,0,31,0,3,0,39,0
10722,58,6985,54,1,1,0,35,0,2,0,54,1
10723,166,7010,76,1,2,0,32,0,13,0,76,1
10724,22,7069,122,2,3,0,5,0,11,0,122,2
10725,58,7103,51,1,1,0,34,0,2,0,51,1
10726,122,7132,73,1,1,0,23,0,2,0,73,1
10727,112,7205,44,0,2,0,26,0,1,0,44,0
10728,58,7264,62,1,1,0,42,0,2,0,62,1
10729,113,7286,84,1,3,0,29,0,1,0,84,1
10730,69,7337,120,2,2,0,25,0,3,0,120,2
10731,116,7359,156,3,2,0,117,2,0,0,156,3
10732,166,7404,74,1,2,0,11,0,23,0,74,1
10733,166,7404,74,1,2,0,11,0,23,0,74,1
10734,166,7404,74,1,2,0,11,0,23,0,74,1
10735,166,7404,74,1,2,0,11,0,23,0,74,1
10736,166,7404,74,1,2,0,11,0,23,0,74,1
10737,166,7404,74,1,2,0,11,0,23,0,74,1
10738,6,7533,43,0,0,0,33,0,0,0,43,0
10739,75,7546,61,1,1,0,33,0,2,0,61,1
10740,58,7671,69,1,1,0,38,0,1,0,69,1
10741,166,7752,36,0,1,0,36,0,5,0,24,0
10742,166,9049,41,0,1,0,20,0,4,0,41,0
10743,162,9089,42,0,1,0,42,0,0,0,40,0
10744,58,9141,54,1,1,0,47,0,2,0,54,1
10745,166,9191,52,1,1,0,41,0,4,0,52,1
10746,124,9306,36,0,1,0,36,0,3,0,16,0
10747,61,9346,68,1,2,0,5,0,4,0,68,1
10748,22,9356,26,0,1,0,8,0,1,0,26,0
10749,22,9487,18,0,1,0,12,0,0,0,18,0
10750,58,9536,34,0,0,0,34,0,1,0,22,0
10751,166,8750,67,1,2,0,20,0,16,0,67,1
10752,164,8762,55,1,1,0,12,0,11,0,55,1
10753,58,8784,34,0,0,0,34,0,1,0,26,0
10754,128,8824,64,1,1,0,38,0,0,0,64,1
10755,130,8886,30,0,1,0,30,0,0,0,26,0
10756,166,8898,33,0,1,0,30,0,5,0,33,0
10757,107,8979,51,1,1,0,24,0,0,0,51,1
10758,166,8087,59,1,2,0,27,0,15,0,59,1
10759,166,8178,73,1,1,0,33,0,6,0,73,1
10760,67,8327,65,1,1,0,33,0,2,0,65,1
10761,33,8364,163,3,6,0,47,0,20,0,163,3
10762,166,8563,83,1,3,0,7,0,31,0,83,1
10763,166,8563,83,1,3,0,7,0,31,0,83,1
10764,122,7819,54,1,1,0,25,0,0,0,54,1
10765,166,7855,103,2,3,0,12,0,27,0,103,2
10766,166,7865,49,0,1,0,29,0,9,0,49,0
10767,39,342,51,1,1,0,23,0,1,0,51,1
10768,70,352,86,1,2,0,53,1,1,0,86,1
10769,124,382,31,0,1,0,31,0,5,0,28,0
10770,22,386,53,1,1,0,6,0,4,0,53,1
10771,75,511,90,1,1,0,46,0,0,0,90,1
10772,22,521,31,0,0,0,11,0,1,0,31,0
10773,75,524,66,1,1,0,46,0,0,0,66,1
10774,6,42,56,1,1,0,40,0,0,0,56,1
10775,39,44,112,2,1,0,21,0,3,0,112,2
10776,116,140,196,3,2,0,117,2,0,0,196,3
10777,68,174,23,0,1,0,23,0,0,0,12,0
10778,130,229,36,0,1,0,33,0,0,0,36,0
10779,146,239,35,0,1,0,29,0,4,0,35,0
10780,166,271,53,1,1,0,30,0,5,0,53,1
10781,166,271,53,1,1,0,30,0,5,0,53,1
10782,166,271,53,1,1,0,30,0,5,0,53,1
10783,113,941,87,1,2,0,29,0,0,0,87,1
10784,166,999,41,0,1,0,26,0,4,0,41,0
10785,69,1006,114,2,3,0,67,1,2,0,114,2
10786,58,1116,73,1,1,0,40,0,2,0,73,1
10787,166,1135,78,1,2,0,15,0,8,0,78,1
10788,166,1225,52,1,1,0,29,0,9,0,52,1
10789,146,600,62,1,1,0,19,0,2,0,62,1
10790,146,627,25,0,0,0,25,0,0,0,8,0
10791,58,713,69,1,1,0,36,0,4,0,69,1
10792,58,837,65,1,1,0,40,0,5,0,65,1
10793,166,1787,48,0,1,0,28,0,8,0,48,0
10794,146,2010,43,0,1,0,43,0,1,0,35,0
10795,146,2058,27,0,0,0,27,0,1,0,17,0
10796,146,2058,27,0,0,0,27,0,1,0,17,0
10797,166,2503,52,1,1,0,29,0,9,0,52,1
10798,166,2503,52,1,1,0,29,0,9,0,52,1
10799,75,1440,45,0,1,0,45,0,1,0,23,0
10800,159,1457,46,0,0,0,46,0,0,0,41,0
10801,58,1505,56,1,1,0,41,0,1,0,56,1
10802,164,1617,34,0,1,0,34,0,4,0,19,0
10803,23,1655,86,1,1,0,46,0,1,0,86,1
10804,164,1758,56,1,1,0,20,0,7,0,56,1
10805,75,2759,58,1,1,0,35,0,3,0,58,1
10806,169,2873,151,3,1,0,22,0,0,0,151,3
10807,22,2895,24,0,0,0,16,0,0,0,24,0
10808,58,2908,70,1,1,0,29,0,4,0,70,1
10809,164,2953,32,0,1,0,32,0,4,0,21,0
10810,164,2960,34,0,1,0,34,0,3,0,21,0
10811,61,2982,86,1,2,0,4,0,8,0,86,1
10812,122,184,42,0,0,0,25,0,1,0,42,0
10813,122,184,42,0,0,0,25,0,1,0,42,0
10814,129,194,62,1,1,0,35,0,0,0,62,1
10815,58,240,37,0,1,0,37,0,1,0,36,0
10816,162,13683,76,1,1,0,44,0,0,0,76,1
10817,113,13736,71,1,2,0,35,0,0,0,71,1
10818,61,13789,59,1,1,0,15,0,1,0,59,1
10819,15,13810,47,0,1,0,38,0,1,0,47,0
10820,58,13844,53,1,1,0,48,0,0,0,53,1
10821,130,13861,78,1,3,0,34,0,0,0,78,1
10822,79,13872,72,1,1,0,30,0,0,0,72,1
10823,33,13883,96,1,3,0,12,0,9,0,96,1
10824,130,13893,46,0,1,0,31,0,9,0,46,0
10825,162,13921,52,1,1,0,46,0,0,0,52,1
10826,79,13955,24,0,1,0,16,0,1,0,24,0
10827,129,891,58,1,1,0,37,0,0,0,58,1
10828,22,1057,32,0,1,0,13,0,1,0,32,0
10829,166,1068,65,1,1,0,30,0,5,0,65,1
10830,166,1068,65,1,1,0,30,0,5,0,65,1
10831,22,1154,37,0,1,0,12,0,1,0,37,0
10833,31,1271,68,1,2,0,13,0,0,0,68,1
10834,166,1272,52,1,2,0,31,0,10,0,52,1
10835,77,1280,37,0,1,0,37,0,1,0,16,0
10836,111,1513,60,1,1,0,15,0,1,0,60,1
10837,146,1551,34,0,1,0,34,0,2,0,18,0
10838,166,2144,52,1,1,0,41,0,4,0,52,1
10839,122,1878,38,0,0,0,20,0,0,0,38,0
10840,22,1902,38,0,1,0,11,0,1,0,38,0
10841,22,1905,20,0,1,0,14,0,0,0,20,0
10842,75,1927,131,2,1,0,28,0,2,0,131,2
10843,121,2001,44,0,1,0,3,0,2,0,44,0
10844,121,2001,44,0,1,0,3,0,2,0,44,0
10845,166,700,69,1,2,0,36,0,6,0,69,1
10846,166,700,69,1,2,0,36,0,6,0,69,1
10847,166,700,69,1,2,0,36,0,6,0,69,1
10848,166,700,69,1,2,0,36,0,6,0,69,1
10849,166,700,69,1,2,0,36,0,6,0,69,1
10850,166,700,69,1,2,0,36,0,6,0,69,1
10851,22,705,150,3,4,0,5,0,12,0,150,3
10852,58,811,68,1,1,0,35,0,3,0,68,1
10853,146,855,37,0,1,0,37,0,1,0,10,0
10854,28,869,77,1,3,0,16,0,0,0,77,1
10855,146,11979,38,0,1,0,38,0,0,0,9,0
10856,67,12089,64,1,1,0,64,1,0,0,56,1
10857,123,12110,54,1,1,0,45,0,0,0,54,1
10858,5,12118,18,0,0,0,18,0,0,0,5,0
10859,129,12895,47,0,0,0,40,0,0,0,47,0
10860,22,12947,25,0,0,0,20,0,0,0,25,0
10861,22,12947,25,0,0,0,20,0,0,0,25,0
10862,130,12955,41,0,1,0,41,0,2,0,22,0
10863,155,11894,85,1,2,0,18,0,4,0,85,1
10864,27,11966,73,1,1,0,7,0,5,0,73,1
10865,67,3334,76,1,1,0,36,0,2,0,76,1
10866,166,3353,117,2,4,0,4,0,39,0,117,2
10867,29,3380,55,1,2,0,7,0,7,0,55,1
10868,69,3401,152,3,3,0,123,2,1,0,152,3
10869,166,3462,85,1,3,0,9,0,33,0,85,1
10870,166,3493,39,0,1,0,39,0,4,0,25,0
10871,50,3514,163,3,1,0,41,0,0,0,163,3
10872,166,3519,52,1,1,0,42,0,3,0,52,1
10873,58,3539,49,0,1,0,42,0,2,0,49,0
10874,109,3544,30,0,1,0,30,0,2,0,30,0
10875,58,3699,71,1,1,0,31,0,3,0,71,1
10876,124,3841,35,0,1,0,35,0,2,0,25,0
10877,33,3070,154,3,2,0,154,3,1,0,60,1
10878,15,3166,42,0,1,0,28,0,4,0,42,0
10879,70,3180,60,1,1,0,33,0,0,0,60,1
10880,166,3188,54,1,2,0,30,0,11,0,54,1
10881,58,3232,51,1,1,0,30,0,5,0,51,1
10882,166,9613,68,1,1,0,31,0,7,0,68,1
10883,70,10203,14,0,0,0,14,0,0,0,14,0
10884,69,10303,77,1,0,0,27,0,0,0,77,1
10885,166,10309,33,0,1,0,31,0,5,0,33,0
10886,130,10334,31,0,1,0,31,0,0,0,22,0
10887,58,10469,53,1,1,0,47,0,1,0,53,1
10888,130,9774,50,0,1,0,31,0,0,0,50,0
10889,130,9775,57,1,1,0,24,0,10,0,57,1
10890,130,9775,57,1,1,0,24,0,10,0,57,1
10891,22,9813,44,0,1,0,12,0,2,0,44,0
10892,58,9937,34,0,0,0,34,0,0,0,15,0
10893,123,9995,87,1,1,0,24,0,3,0,87,1
10894,164,9997,61,1,1,0,11,0,10,0,61,1
10895,10,10093,34,0,1,0,34,0,0,0,15,0
10896,87,10132,77,1,1,0,9,0,2,0,77,1
10897,69,10644,75,1,0,0,22,0,0,0,75,1
10898,166,10646,115,2,3,0,8,0,31,0,115,2
10899,75,10703,51,1,1,0,51,1,1,0,46,0
10900,90,335,29,0,1,0,29,0,1,0,22,0
10901,123,4394,80,1,1,0,31,0,2,0,80,1
10902,123,4429,42,0,1,0,25,0,1,0,42,0
10903,54,4664,45,0,1,0,33,0,3,0,45,0
10904,166,4720,58,1,2,0,21,0,14,0,58,1
10905,166,4720,58,1,2,0,21,0,14,0,58,1
10906,166,4720,58,1,2,0,21,0,14,0,58,1
10907,166,4720,58,1,2,0,21,0,14,0,58,1
10908,166,4720,58,1,2,0,21,0,14,0,58,1
10909,166,4720,58,1,2,0,21,0,14,0,58,1
10910,166,4720,58,1,2,0,21,0,14,0,58,1
10911,58,4731,33,0,0,0,33,0,1,0,14,0
10912,58,4731,33,0,0,0,33,0,1,0,14,0
10913,109,4737,35,0,0,0,35,0,0,0,14,0
10914,109,4737,35,0,0,0,35,0,0,0,14,0
10915,116,4765,198,3,1,0,87,1,0,0,198,3
10916,54,4788,58,1,1,0,26,0,5,0,58,1
10917,110,4796,26,0,0,0,26,0,0,0,15,0
10918,166,4812,60,1,2,0,28,0,6,0,60,1
